book_id,chap_id,bing_positive,bing_negative,bing_sentiment,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_negative,nrc_positive,nrc_sadness,nrc_surprise,nrc_trust,nrc_polarity,syu_sentiment,gi_sentiment,labmt_happiness
adventures,1,0.029972118959107806,0.024512081784386616,0.00546003717472119,0.008596654275092937,0.01638011152416357,0.006970260223048327,0.01428903345724907,0.017657992565055763,0.020562267657992565,0.03008828996282528,0.011965613382899629,0.008364312267657992,0.023815055762081785,0.009526022304832713,0.011953996282527881,0.016496282527881042,4.94657876394052
adventures,2,0.03164075241926715,0.023050994889637924,0.008589757529629228,0.008046101989779276,0.0155485484397086,0.006523866478199413,0.011308035228878983,0.017614439491138414,0.01935413721865826,0.029466130259867346,0.011090573012939002,0.011960421876698924,0.024029574861367836,0.01011199304120909,0.01533108622376862,0.0210938349461781,4.998131999565076
adventures,3,0.02977207977207977,0.02749287749287749,0.002279202279202279,0.010683760683760684,0.01752136752136752,0.007977207977207978,0.013675213675213675,0.019800569800569802,0.025356125356125355,0.030056980056980057,0.015242165242165243,0.011965811965811967,0.028205128205128206,0.004700854700854701,0.013924501424501424,0.014102564102564103,4.957638176638177
adventures,4,0.02096024780588539,0.030562725864739286,-0.009602478058853899,0.014455343314403717,0.014042333505420754,0.009292720702116675,0.01941146102219928,0.015281362932369643,0.027774909654104285,0.025296850800206504,0.01579762519359835,0.010015487867836861,0.018998451213216312,-0.00247805885389778,-0.0002994321115126482,0.00485286525554982,4.945288590604027
adventures,5,0.020502376103190768,0.029192124915139173,-0.008689748811948405,0.015071283095723014,0.01452817379497624,0.00991174473862865,0.021452817379497623,0.014256619144602852,0.029192124915139173,0.02267481330617787,0.016293279022403257,0.010590631364562118,0.01778682959945689,-0.006517311608961304,-0.0012763068567549218,0.0005431093007467753,4.924222674813306
adventures,6,0.022396898890922796,0.03230321955421557,-0.009906320663292775,0.013890384408312695,0.011629159039517604,0.010552385054377087,0.020135673522127705,0.014428771400882955,0.029288252395822115,0.025304188650802195,0.019597286529557445,0.009260256272208464,0.021212447507268223,-0.00398406374501992,-0.00020458705717669832,0.0007537417895983633,4.891228599117046
adventures,7,0.026402640264026403,0.028306676821528307,-0.001904036557501904,0.015232292460015232,0.014724549378014725,0.008504696623508504,0.01904036557501904,0.018024879411018026,0.028306676821528307,0.03021071337903021,0.016374714394516376,0.010535668951510535,0.025006346788525008,0.001904036557501904,0.008206397562833208,0.01408987052551409,4.878092155369383
adventures,8,0.022035782876781564,0.03750126351966036,-0.015465480642878802,0.016880622662488628,0.01576872536136662,0.011017891438390782,0.021732538158293742,0.016779541089659355,0.030829879712928332,0.025775801071464672,0.017588193672293542,0.010714646719902961,0.022642272313757202,-0.005054078641463661,-0.0028505003537855045,0.002324876175073284,4.93566663297281
adventures,9,0.02803402420031149,0.02911225590032347,-0.0010782317000119803,0.012938780400143764,0.01317838744459087,0.008266443033425183,0.017131903677968133,0.015095243800167725,0.026236971366958187,0.02839343476698215,0.016173475500179706,0.01030310291122559,0.023960704444710674,0.0021564634000239605,0.004133221516712591,0.007907032466754522,4.960587037258895
adventures,10,0.030258483400710523,0.02278574053656744,0.0074727428641430844,0.007227734901384295,0.017150557393115277,0.010045326473110376,0.011760382212421904,0.02009065294622075,0.023643268406223203,0.03883376209726816,0.013475437951733431,0.010045326473110376,0.031851035158642654,0.015190493691044958,0.01658091387970109,0.021193188778635307,5.005298297194659
adventures,11,0.02904351395730706,0.028633004926108374,0.00041050903119868636,0.013136288998357963,0.01672824302134647,0.009133825944170771,0.018267651888341542,0.018370279146141213,0.029351395730706074,0.030480295566502464,0.01939655172413793,0.01159688013136289,0.025246305418719212,0.0011288998357963874,0.005582922824302135,0.0083128078817734,5.057873563218391
adventures,12,0.029247354761429426,0.030744659612697144,-0.001497304851267718,0.010481133958874027,0.01916550209622679,0.008484727490517069,0.017668197244959074,0.02265921341585147,0.025653823118386904,0.03204232381712917,0.015771611100019962,0.010980235575963266,0.020862447594330206,0.006388500698742264,0.01267718107406668,0.00798562587342783,4.980221601117988
baskervilles,1,0.03396559329510366,0.0141155712395236,0.019850022055580063,0.007498897220996913,0.01808557565063961,0.004411116012351125,0.0176444640494045,0.01940891045434495,0.018526687251874726,0.04102337891486546,0.015438906043228937,0.010145566828407587,0.03484781649757389,0.022496691662990738,0.026775474194971328,0.030436700485222762,4.920996912218791
baskervilles,2,0.02405587170201759,0.03285049146404553,-0.008794619762027936,0.016295913088463527,0.019141231246766685,0.012674599068804967,0.023279875840662184,0.012933264355923435,0.031298499741334716,0.032591826176927054,0.01965856182100362,0.010863942058975685,0.027159855147439214,0.0012933264355923435,0.003970512157268495,0.00801862390067253,4.794562855664769
baskervilles,3,0.023964395754878465,0.031153714481342007,-0.00718931872646354,0.012324546388223211,0.010955152345087298,0.009585758301951387,0.01985621362547073,0.011297500855871277,0.025676138308798356,0.027387880862718247,0.016775077028414926,0.008558712769599451,0.02327969873331051,0.0017117425539198905,0.005374871619308457,0.004450530640191715,4.906086956521739
baskervilles,4,0.026425250795204306,0.02128700758502569,0.005138243210178615,0.011744555908979692,0.011255199412772204,0.007585025691216051,0.014436016638120872,0.014436016638120872,0.0247125030584781,0.0342549547345241,0.015904086126743332,0.008563738683631025,0.029850746268656716,0.009542451676045999,0.016063126988010767,0.014191338390017127,5.036510888182041
baskervilles,5,0.02972894199941708,0.02185951617604197,0.007869425823375109,0.009326726901777908,0.013407169921305742,0.006995045176333431,0.010784027980180706,0.0151559312153891,0.02127659574468085,0.03614106674438939,0.015447391431069659,0.009618187117458467,0.0303118624307782,0.01486447099970854,0.01831827455552317,0.02127659574468085,5.01285631011367
baskervilles,6,0.02844141069397042,0.03811149032992037,-0.009670079635949944,0.014505119453924915,0.014505119453924915,0.00739476678043231,0.016496018202502846,0.016496018202502846,0.028725824800910123,0.03128555176336746,0.020193401592719,0.010523321956769055,0.023321956769055744,0.002559726962457338,0.004451080773606371,-0.00540386803185438,4.760577360637087
baskervilles,7,0.026842948717948716,0.04006410256410257,-0.013221153846153846,0.01061698717948718,0.01282051282051282,0.01061698717948718,0.017027243589743588,0.016626602564102564,0.025841346153846152,0.029447115384615384,0.018028846153846152,0.010416666666666666,0.022636217948717948,0.003605769230769231,0.003044871794871795,0.007612179487179487,4.9143850160256415
baskervilles,8,0.02411807055435565,0.03275737940964723,-0.008639308855291577,0.013678905687544997,0.014398848092152628,0.010439164866810655,0.017278617710583154,0.012958963282937365,0.028797696184305256,0.026277897768178547,0.020158387329013677,0.00755939524838013,0.020518358531317494,-0.0025197984161267097,0.0010619150467962564,0.009359251259899209,4.895593952483802
baskervilles,9,0.022168963451168363,0.038645895745955665,-0.0164769322947873,0.016626722588376275,0.011234272019173158,0.01078490113840623,0.020521270221689633,0.012732174955062911,0.03460155781905332,0.029358897543439184,0.021420011983223488,0.007489514679448772,0.02456560814859197,-0.005242660275614141,-0.005167765128819652,-0.0043439185140802875,4.97119532654284
baskervilles,10,0.021992940537605213,0.031224545207711105,-0.009231604670105892,0.013575889220743959,0.011946782514254684,0.011675264729839804,0.018463209340211784,0.014661960358403475,0.030409991854466467,0.03828400760249796,0.02307901167526473,0.007874015748031496,0.03339668748303014,0.007874015748031496,0.0038827043171327726,0.005158837903882704,4.934346999728483
baskervilles,11,0.024618736383442266,0.03333333333333333,-0.008714596949891068,0.014161220043572984,0.0159041394335512,0.010675381263616559,0.015468409586056645,0.016557734204793027,0.027233115468409588,0.035076252723311545,0.016557734204793027,0.010675381263616559,0.027886710239651415,0.00784313725490196,0.0032461873638344233,0.006100217864923747,4.94500871459695
baskervilles,12,0.024893314366998577,0.05073494547178758,-0.025841631104789,0.017543859649122806,0.01422475106685633,0.012328117591275486,0.028923660502607872,0.015410146989094358,0.04077761972498815,0.028212422949265053,0.02963489805595069,0.010431484115694643,0.024893314366998577,-0.012565196775723092,-0.011699857752489332,0.0,4.894054054054054
baskervilles,13,0.02793974732750243,0.024295432458697766,0.0036443148688046646,0.012876579203109815,0.015549076773566569,0.007531584062196307,0.02040816326530612,0.01652089407191448,0.025267249757045675,0.03279883381924198,0.017249757045675412,0.011661807580174927,0.02891156462585034,0.007531584062196307,0.009390184645286688,0.017006802721088437,5.008872691933917
baskervilles,14,0.020872865275142316,0.04459203036053131,-0.023719165085388995,0.019924098671726755,0.012096774193548387,0.017314990512333966,0.03107210626185958,0.011859582542694497,0.04222011385199241,0.019212523719165084,0.021347248576850095,0.009487666034155597,0.015417457305502846,-0.023007590132827323,-0.01642552182163188,-0.011859582542694497,4.746695920303606
baskervilles,15,0.021157587548638133,0.04134241245136187,-0.020184824902723737,0.023103112840466927,0.017266536964980546,0.017509727626459144,0.033073929961089495,0.015077821011673152,0.045963035019455256,0.03477626459143969,0.026750972762645913,0.012159533073929961,0.028696498054474707,-0.011186770428015564,-0.0039032101167315175,-0.006566147859922179,4.869681420233463
castleofotranto,1,0.02469450101832994,0.05066191446028513,-0.025967413441955193,0.024567209775967415,0.02685845213849287,0.020112016293279023,0.035514256619144605,0.025458248472505093,0.052825865580448064,0.04238798370672098,0.027622199592668026,0.018329938900203666,0.029022403258655804,-0.010437881873727087,-0.009985997963340123,-0.007637474541751527,4.647153767820774
castleofotranto,2,0.03565747613997879,0.04095970307529162,-0.005302226935312832,0.021474019088016966,0.03274125132555673,0.016039236479321314,0.025583244962884413,0.03353658536585366,0.042550371155885475,0.0516967126193001,0.022799575821845174,0.02054612937433722,0.03738069989395546,0.009146341463414634,0.012506627783669141,0.022534464475079532,4.744939024390244
castleofotranto,3,0.03572425341892269,0.042422550934970694,-0.0066982975160480044,0.019257605358638012,0.026514094334356683,0.011442924923248674,0.027211833658945018,0.025816355009768352,0.03739882779793469,0.042422550934970694,0.023304493441250348,0.015629360870778677,0.03391013117499302,0.005023723137036003,0.008910131174993023,0.016187552330449346,4.604439017583031
castleofotranto,4,0.0361557478368356,0.04588998763906057,-0.00973423980222497,0.024721878862793572,0.030747836835599507,0.021013597033374538,0.028739184177997527,0.03785537700865266,0.049443757725587144,0.05361557478368356,0.032138442521631644,0.016532756489493202,0.04295426452410383,0.004171817058096415,0.0016687268232385664,0.007262051915945612,4.5885862175525345
castleofotranto,5,0.03591096833409821,0.03155117026158789,0.004359798072510326,0.016177145479577788,0.02042221202386416,0.012276273519963287,0.016865534648921522,0.021913721890775586,0.033616337769619094,0.040614960991280404,0.020192748967416244,0.01021110601193208,0.03109224414869206,0.006998623221661312,0.01124942634235888,0.016062413951353834,4.596750803120697
christmascarole,1,0.029226272881095215,0.03799415474542378,-0.008767881864328565,0.012921089063221043,0.014766958929395477,0.009690816797415782,0.01707429626211352,0.01799723119520074,0.02707275803722504,0.026457468081833566,0.01799723119520074,0.01030610675280726,0.02045839101676665,-0.0006152899553914783,-0.0038609444700815256,0.0044608521765882175,4.709212428857099
christmascarole,2,0.03639291465378422,0.03075684380032206,0.005636070853462158,0.011755233494363929,0.017713365539452495,0.008856682769726247,0.012721417069243157,0.024154589371980676,0.02431561996779388,0.03075684380032206,0.013848631239935587,0.009178743961352657,0.01996779388083736,0.00644122383252818,0.010225442834138487,0.0214170692431562,4.885605475040258
christmascarole,3,0.03910950661853189,0.03333333333333333,0.005776173285198556,0.012154031287605295,0.0184115523465704,0.009987966305655837,0.015282791817087846,0.02635379061371841,0.025992779783393503,0.03261131167268352,0.014681107099879662,0.011913357400722021,0.02033694344163658,0.006618531889290012,0.012394705174488568,0.01660649819494585,4.726395908543923
christmascarole,4,0.02505567928730512,0.03507795100222717,-0.01002227171492205,0.012991833704528583,0.01874536005939124,0.012249443207126948,0.018188567186340016,0.01985894580549369,0.030066815144766147,0.02783964365256125,0.016889383815887157,0.012435040831477357,0.020230141054194507,-0.0022271714922048997,-0.0023478099480326647,0.006124721603563474,4.936930215293244
christmascarole,5,0.04664099272571673,0.016260162601626018,0.030380830124090714,0.008985879332477536,0.0235344458707745,0.011553273427471117,0.01069747539580659,0.038510911424903725,0.019683354728284124,0.04878048780487805,0.009841677364142062,0.021822849807445442,0.03594351732991014,0.029097133076593923,0.038917415489944374,0.06076166024818143,5.022623020967052
dracula,1,0.02431822129581379,0.033871808233454925,-0.009553586937641132,0.014764634358172659,0.013722424874066354,0.007642869550112906,0.021191592843494877,0.018238665971860343,0.029876671877714086,0.026055237102657634,0.018412367552544728,0.0074691679694285215,0.019628278617335418,-0.003821434775056453,0.00017370158068438446,0.006426958485322216,4.91420531526837
dracula,2,0.030972649882267705,0.025176598442311175,0.0057960514399565295,0.01050534323492121,0.011410976272414417,0.006882811084948379,0.012135482702408985,0.017750407534866872,0.02119181307734106,0.02916138380728129,0.011954356094910343,0.005433798224959247,0.025176598442311175,0.007969570729940229,0.012479623256656403,0.021554066292338345,5.041045100525268
dracula,3,0.03221312902664113,0.032387254048406755,-0.00017412502176562773,0.016367752045969006,0.018283127285390912,0.01062162632770329,0.022636252829531602,0.022462127807765978,0.028730628591328574,0.033257879157234896,0.01689012711126589,0.01149225143653143,0.02611875326484416,0.004527250565906321,0.007287132160891521,0.011318126414765801,5.021119623889953
dracula,4,0.022649863760217985,0.03712534059945504,-0.014475476839237058,0.017540871934604903,0.013964577656675749,0.011920980926430519,0.02333106267029973,0.013964577656675749,0.030313351498637602,0.024693460490463216,0.015667574931880108,0.00970708446866485,0.01907356948228883,-0.005619891008174387,-0.0045895776566757494,0.0022138964577656677,4.9305824250681205
dracula,5,0.048638132295719845,0.0264035575319622,0.022234574763757644,0.01083935519733185,0.022512506948304613,0.008337965536409116,0.016397998888271263,0.030572540300166758,0.022790439132851583,0.038910505836575876,0.014730405780989438,0.013896609227348526,0.029460811561978877,0.016120066703724293,0.029849916620344637,0.039744302390216785,5.162404113396332
dracula,6,0.02709316553050166,0.03023946862436637,-0.003146303093864709,0.01048767697954903,0.015207131620346093,0.007341373885684321,0.013808774689739556,0.01852822933053662,0.02045097011012061,0.02272330012235623,0.012585212375458836,0.008914525432616675,0.01852822933053662,0.002272330012235623,0.004894249257122881,0.009438909281594127,4.901681524209055
dracula,7,0.02543578797580932,0.039843472073995016,-0.0144076840981857,0.020099608680184986,0.014941302027748132,0.0080042689434365,0.028993240839558877,0.013696193525435787,0.03628601921024546,0.02543578797580932,0.017253646389185345,0.011561721807186055,0.02170046246887229,-0.010850231234436144,-0.008324439701173959,-0.004446816079686944,4.7738776236214875
dracula,8,0.030676786843769767,0.03273244781783681,-0.002055660974067046,0.012492093611638203,0.02118912080961417,0.007590132827324478,0.018500948766603416,0.021979759645793802,0.02387729285262492,0.03194180898165718,0.014864010120177103,0.012333965844402278,0.02530044275774826,0.008064516129032258,0.008538899430740038,0.014231499051233396,4.993195762175838
dracula,9,0.03070469798657718,0.03322147651006711,-0.0025167785234899327,0.01476510067114094,0.022986577181208053,0.011577181208053691,0.02181208053691275,0.025671140939597315,0.02919463087248322,0.03724832214765101,0.01929530201342282,0.014093959731543624,0.025167785234899327,0.008053691275167786,0.010738255033557046,0.018120805369127517,5.100971476510067
dracula,10,0.0337228714524207,0.03138564273789649,0.002337228714524207,0.012353923205342237,0.022203672787979967,0.01018363939899833,0.019365609348914858,0.02654424040066778,0.027045075125208682,0.03639398998330551,0.01736227045075125,0.014524207011686144,0.028213689482470786,0.009348914858096828,0.01335559265442404,0.01986644407345576,5.070609348914858
dracula,11,0.025961538461538463,0.03365384615384615,-0.007692307692307693,0.013846153846153847,0.016153846153846154,0.007692307692307693,0.022884615384615385,0.020192307692307693,0.028846153846153848,0.02826923076923077,0.016923076923076923,0.009615384615384616,0.022307692307692306,-0.000576923076923077,0.0007307692307692311,0.0025,4.860496153846154
dracula,12,0.025399426464563703,0.03632391096545132,-0.010924484500887614,0.014201829851153898,0.016250170695070325,0.009832036050798854,0.02007374027038099,0.017069507032636898,0.028813327871091084,0.026764987027174655,0.018298511538986754,0.009149255769493377,0.020756520551686468,-0.0020483408439164277,-0.003079339068687696,0.0009558923938276663,4.9532445718967635
dracula,13,0.028253681995792004,0.03892395551547941,-0.010670273519687407,0.0123234144875263,0.01728283739104298,0.01142170123234145,0.02254283137962128,0.024947400060114217,0.030507965133754134,0.035467388037270814,0.020138262699128343,0.01337541328524196,0.026149684400360685,0.004959422903516681,0.0049143372407574396,0.020138262699128343,5.0750931770363685
dracula,14,0.03027494593759654,0.03166512202656781,-0.0013901760889712697,0.01050355267222737,0.015755329008341055,0.007877664504170528,0.017299969107198023,0.023632993512511583,0.021933889403768923,0.03351869014519617,0.014983008958912573,0.011739264751312943,0.029502625888168058,0.011584800741427247,0.013307074451652766,0.024868705591597158,5.120091133765833
dracula,15,0.022494887525562373,0.038173142467621,-0.015678254942058625,0.013974096796182686,0.0190865712338105,0.012440354464894342,0.02419904567143831,0.02198364008179959,0.03135650988411725,0.03289025221540559,0.01925698704839809,0.011247443762781187,0.025903203817314247,0.0015337423312883436,-0.004226312201772324,0.0011929107021131562,5.01283912747103
dracula,16,0.030263726761781237,0.04172070903588413,-0.011456982274102896,0.013618677042801557,0.01621271076523995,0.012537829658452227,0.025075659316904454,0.020968439256376998,0.035667963683527884,0.028966709900562042,0.021616947686986597,0.010376134889753566,0.019455252918287938,-0.006701253782965845,-0.00504755728491137,0.0062689148292261136,4.905337224383917
dracula,17,0.0302652661563112,0.029197080291970802,0.0010681858643403952,0.011393982552964216,0.016734911874666192,0.010503827666013887,0.01602278796510593,0.023856150970268827,0.022253872173758234,0.03525013352323304,0.018337190671176784,0.01246216841730461,0.029197080291970802,0.012996261349474809,0.01302296599608332,0.021541748264197972,5.039334164144561
dracula,18,0.030467744242597624,0.02631955371191532,0.004148190530682306,0.014018023172650551,0.014590187383779145,0.011014161064225432,0.020311829495065083,0.01902446002002575,0.027749964239736805,0.03218423687598341,0.014733228436561293,0.010441996853096838,0.02460306107852954,0.004434272636246603,0.013624660277499642,0.02059791160062938,5.0501902446002
dracula,19,0.027850761954808196,0.04116307584515677,-0.013312313890348572,0.01611490628831669,0.015239096163951655,0.013312313890348572,0.02136976703450692,0.017341040462427744,0.0325801366263794,0.028025923979681205,0.017165878437554738,0.010509721492380452,0.02347171133298301,-0.004554212646698196,-0.0017253459449991237,0.004028726572079173,4.976626379400946
dracula,20,0.025550512691208605,0.023701462430660614,0.0018490502605479913,0.010758110606824677,0.013111447302067574,0.009245251302739956,0.01479240208438393,0.015632879475542108,0.02118003025718608,0.029416708690536225,0.012102874432677761,0.006723819129265423,0.024205748865355523,0.008236678433350143,0.012842494536896959,0.015464783997310473,4.9480837115481595
dracula,21,0.02248995983935743,0.040803212851405625,-0.018313253012048194,0.018473895582329317,0.014939759036144579,0.014457831325301205,0.02746987951807229,0.01285140562248996,0.03293172690763052,0.02248995983935743,0.02248995983935743,0.009799196787148594,0.017991967871485944,-0.010441767068273093,-0.012289156626506025,-0.004016064257028112,4.943156626506024
dracula,22,0.02567370721048798,0.03259286234522942,-0.006919155134741442,0.015112891478514202,0.01711580480699199,0.012927895120174799,0.027130371449380918,0.018572469045884922,0.029497450837581936,0.03441369264384559,0.019118718135469774,0.009650400582665695,0.02931536780772032,0.0049162418062636565,0.00301347414420976,0.003095411507647487,5.002658412235979
dracula,23,0.02834149755073478,0.03848845346396081,-0.010146955913226032,0.018719384184744576,0.020818754373687895,0.011546536039188244,0.025542337298810357,0.020818754373687895,0.03079076277116865,0.03219034289713086,0.01819454163750875,0.011371588523442968,0.025367389783065082,0.0013995801259622112,0.003682645206438069,0.005073477956613016,4.986460811756473
dracula,24,0.02843152740483336,0.02685199810456484,0.00157952930026852,0.010108987521718528,0.01911230453324909,0.007739693571315748,0.018796398673195387,0.01911230453324909,0.02290317485389354,0.031432633075343545,0.013741904912336124,0.009951034591691676,0.02700995103459169,0.008529458221450008,0.01202811562154478,0.017532775232980573,5.084898120360133
dracula,25,0.027464676932846484,0.033814891252579776,-0.006350214319733291,0.01460549293538657,0.018098110811239878,0.012065407207493254,0.021908239403079854,0.019844419749166533,0.030481028734719796,0.031116050166693127,0.01746308937926655,0.010319098269566599,0.022702016193046515,0.0006350214319733291,0.00665978726782029,0.013017939355453246,5.040387363073504
dracula,26,0.027034598683288977,0.0285754307325956,-0.0015408320493066256,0.013027034598683289,0.019470514077601905,0.010085446140916094,0.022692253817061213,0.01778960638744922,0.0285754307325956,0.033338002521361536,0.016388849978988655,0.010925899985992436,0.026194144838212634,0.004762571788765934,0.006667600504272307,0.00042022692253817064,4.946510715786524
dracula,27,0.03099471407976934,0.04192695819317636,-0.010932244113407015,0.016698702546852476,0.016818837097549257,0.01261412782316194,0.023426237385872177,0.018981259010091303,0.03159538683325324,0.02775108121095627,0.019822200864968765,0.010331571359923113,0.02114368092263335,-0.0038443056222969728,-0.0017479577126381543,-0.006367131186929361,4.944393320518981
frankenstein,29,0.054817275747508304,0.026578073089700997,0.02823920265780731,0.011627906976744186,0.03239202657807309,0.007475083056478406,0.011627906976744186,0.03571428571428571,0.018272425249169437,0.044850498338870434,0.016611295681063124,0.016611295681063124,0.026578073089700997,0.026578073089700997,0.03571428571428571,0.04152823920265781,4.955855481727575
frankenstein,30,0.0624048706240487,0.03729071537290715,0.02511415525114155,0.015220700152207,0.0289193302891933,0.01293759512937595,0.01598173515981735,0.04185692541856925,0.0289193302891933,0.05707762557077625,0.01598173515981735,0.0167427701674277,0.0441400304414003,0.02815829528158295,0.03995433789954338,0.0578386605783866,4.979474885844748
